"Week","Year","precip.nomiss","ETo_mm.combined","Date","ID","PP_ET","spei"
19,1991,9.3,13.3726603601133,1991-05-07,16247,-4.07266036011325,-0.418258127549657
20,1991,30.3,10.4602812568548,1991-05-14,16296,19.8397187431452,1.35516682499047
21,1991,7.6,21.9371689457404,1991-05-21,16345,-14.3371689457404,-1.18559995202353
22,1991,3.1,27.9278444281903,1991-05-28,16394,-24.8278444281903,-1.96457856077722
23,1991,2.9,24.9514741754188,1991-06-04,16443,-22.0514741754188,-1.70625791869347
24,1991,26.4,26.6283097129352,1991-06-11,16492,-0.22830971293525,-0.172298889851502
25,1991,23.1,17.422628510836,1991-06-18,16541,5.67737148916401,0.41091621836604
26,1991,19.7,21.1349745257915,1991-06-25,16590,-1.43497452579154,-0.172774778696457
27,1991,0,18.3570043813872,1991-07-02,16639,-18.3570043813872,-1.45978245186404
28,1991,15.3,22.3584510048403,1991-07-09,16688,-7.05845100484032,-0.751276238363661
29,1991,16.9,21.1004470843424,1991-07-16,16737,-4.20044708434238,-0.484226653390798
30,1991,3,23.4513346544757,1991-07-23,16786,-20.4513346544757,-1.72526388375624
31,1991,6.8,21.4903186173876,1991-07-30,16835,-14.6903186173876,-1.27061553259645
32,1991,7.4,20.7833431367992,1991-08-06,16884,-13.3833431367992,-1.02236817068847
33,1991,11.6,19.5801064612002,1991-08-13,16933,-7.98010646120017,-0.635864073928054
34,1991,20.3,17.2672596383296,1991-08-20,16982,3.03274036167036,0.172139280435249
35,1991,5.6,17.9926285825231,1991-08-27,17031,-12.3926285825231,-0.913178866998448
36,1991,3.4,12.7564563292486,1991-09-03,17080,-9.35645632924865,-0.887805214143533
37,1991,24.2,17.5826993202645,1991-09-10,17129,6.61730067973553,0.47482769407699
38,1991,18.9,14.1189832028062,1991-09-17,17178,4.78101679719376,0.279528704876125
39,1991,7.2,14.7125878233466,1991-09-24,17227,-7.51258782334663,-0.58640573273531
40,1991,19.5,3.71187423460606,1991-10-01,17276,15.7881257653939,0.969567990013356
41,1991,1.3,1.84659407895149,1991-10-08,17325,-0.546594078951487,-0.189550658079782
42,1991,19.9,2.72834587121187,1991-10-15,17374,17.1716541287881,1.0405728569183
43,1991,4.9,1.33247683238784,1991-10-22,17423,3.56752316761217,0.218364944686705
44,1991,21.6,0.594011475275516,1991-10-29,17472,21.0059885247245,1.41395639984083
45,1991,23.6,0.95159790266475,1991-11-05,17521,22.6484020973353,1.35165173144497
46,1991,8.8,2.24209344902093,1991-11-12,17570,6.55790655097907,0.444943811373543
47,1991,6.4,1.49903949552229,1991-11-19,17619,4.90096050447771,0.435071142197929
48,1991,3.4,1.86784196531363,1991-11-26,17668,1.53215803468637,-0.034429754705275
49,1991,0.7,4.3819646855833,1991-12-03,17717,-3.6819646855833,-0.274699525572986
50,1991,2.8,2.95593732243649,1991-12-10,17766,-0.155937322436488,-0.0777161783840075
51,1991,19.3,1.75426637677331,1991-12-17,17815,17.5457336232267,1.05256802939802
52,1991,6.7,5.18113875082274,1991-12-24,17864,1.51886124917726,-0.061964530586122
53,1991,0.2,0.27042885155222,1991-12-31,2556,-0.0704288515522201,0
1,1992,17.4,3.15334839364415,1992-01-01,17920,14.2466516063558,0
2,1992,26.8,3.50054484782762,1992-01-08,17969,23.2994551521724,1.572791718958
3,1992,0.6,6.06718526668746,1992-01-15,18018,-5.46718526668746,-0.372213576485367
4,1992,0.6,1.79809493917617,1992-01-22,18067,-1.19809493917617,-0.0794074386964084
5,1992,0.8,4.48558589849839,1992-01-29,18116,-3.68558589849839,-0.372673950542216
6,1992,8.1,5.2001027956461,1992-02-05,18165,2.8998972043539,0.295432981286678
7,1992,2.2,5.98521459078976,1992-02-12,18214,-3.78521459078976,-0.453053474125038
8,1992,4.7,2.00039166607011,1992-02-19,18263,2.69960833392989,0.20160132469691
9,1992,11.4,4.25151761461768,1992-02-26,18312,7.14848238538232,0.443264366669434
10,1992,0.9,2.63662088856864,1992-03-04,18361,-1.73662088856864,-0.141163832423365
11,1992,16.5,4.58162778369569,1992-03-11,18410,11.9183722163043,0.715133785333959
12,1992,8.1,5.14239814350019,1992-03-18,18459,2.95760185649981,0.0779977374711683
13,1992,2.9,6.7921577298838,1992-03-25,18508,-3.8921577298838,-0.431535987240251
14,1992,3.6,6.72424454246771,1992-04-01,18557,-3.12424454246771,-0.33870006502183
15,1992,3.6,8.78372397221749,1992-04-08,18606,-5.18372397221749,-0.348966753120928
16,1992,9.6,9.60925888781905,1992-04-15,18655,-0.0092588878190476,0.0126409057709046
17,1992,12.1,10.1010090932054,1992-04-22,18704,1.99899090679465,0.089880587838356
18,1992,16.8,8.76432341684363,1992-04-29,18753,8.03567658315637,0.641785910164486
19,1992,21.2,14.8709935960172,1992-05-06,18802,6.32900640398276,0.33114156054989
20,1992,1.2,23.6545767868966,1992-05-13,18851,-22.4545767868966,-1.69050898648291
21,1992,0.2,22.9861091225092,1992-05-20,18900,-22.7861091225092,-1.71375853142612
22,1992,0,19.1741939358382,1992-05-27,18949,-19.1741939358382,-1.52588117630705
23,1992,0,14.712465019617,1992-06-03,18998,-14.712465019617,-1.3415637042231
24,1992,17.1,13.1266441434516,1992-06-10,19047,3.97335585654838,0.152313492085806
25,1992,14.6,16.8865896646837,1992-06-17,19096,-2.28658966468366,-0.303897765963934
26,1992,12.2,19.058239683796,1992-06-24,19145,-6.85823968379597,-0.650113008974487
27,1992,5.1,20.2077626275379,1992-07-01,19194,-15.1077626275379,-1.16145799995851
28,1992,23.1,22.8155619968575,1992-07-08,19243,0.284438003142522,0.0350747586554767
29,1992,11.3,24.5190434409891,1992-07-15,19292,-13.2190434409891,-1.13582046241686
30,1992,44.7,24.6596511980437,1992-07-22,19341,20.0403488019563,1.30150871877563
31,1992,2.8,22.5557459645273,1992-07-29,19390,-19.7557459645273,-1.64245344451206
32,1992,8.5,21.1766312577583,1992-08-05,19439,-12.6766312577583,-0.968718710605285
33,1992,58,19.8393038174297,1992-08-12,19488,38.1606961825703,2.01489034683728
34,1992,6.2,16.5968283055719,1992-08-19,19537,-10.3968283055719,-0.816503883169742
35,1992,34.3,14.1038096322574,1992-08-26,19586,20.1961903677426,1.23413907301219
36,1992,40.4,11.3400834765619,1992-09-02,19635,29.0599165234381,1.50393966304291
37,1992,9.3,9.5909786924108,1992-09-09,19684,-0.2909786924108,-0.147000334596998
38,1992,16.3,7.91359184314303,1992-09-16,19733,8.38640815685697,0.598376911041093
39,1992,1.4,7.51819891533502,1992-09-23,19782,-6.11819891533502,-0.425701190386435
40,1992,0.1,8.97618721292029,1992-09-30,19831,-8.87618721292029,-0.712331011334439
41,1992,10.1,9.66440142198725,1992-10-07,19880,0.435598578012746,-0.0359881639853913
42,1992,20.5,4.94396224742113,1992-10-14,19929,15.5560377525789,1.07806391550772
43,1992,2.4,4.4393836595262,1992-10-21,19978,-2.0393836595262,-0.315120213919221
44,1992,24.2,5.61898869545623,1992-10-28,20027,18.5810113045438,1.18876278234525
45,1992,12.7,2.97611636149916,1992-11-04,20076,9.72388363850084,0.614465030384167
46,1992,35.7,2.02985657835389,1992-11-11,20125,33.6701434216461,1.70750629080758
47,1992,19.2,2.80907836846175,1992-11-18,20174,16.3909216315383,1.00731576006391
48,1992,15.8,0.739362218716872,1992-11-25,20223,15.0606377812831,0.858318787177291
49,1992,14.8,2.26193647835804,1992-12-02,20272,12.538063521642,0.765148546200313
50,1992,13.1,1.3317660619809,1992-12-09,20321,11.7682339380191,0.847304946866157
51,1992,5.6,4.08921914695131,1992-12-16,20370,1.51078085304869,0.184921755316667
52,1992,0,2.44510234970094,1992-12-23,20419,-2.44510234970094,-0.177988064318421
53,1992,0,1.07925331976266,1992-12-30,5843,-1.07925331976266,0
1,1993,3.7,1.76297721066799,1993-01-01,20482,1.93702278933201,0
2,1993,14,2.23553449349965,1993-01-08,20531,11.7644655065004,0.71702096074512
3,1993,27.9,0.964447129120911,1993-01-15,20580,26.9355528708791,1.5854026911179
4,1993,2.4,2.26853171646358,1993-01-22,20629,0.131468283536421,-0.0564639994338493
5,1993,1.1,1.21269453055616,1993-01-29,20678,-0.112694530556162,-0.0215693409716103
6,1993,2.6,1.83974886965848,1993-02-05,20727,0.760251130341524,-0.122474290343024
7,1993,1.1,3.68448075146518,1993-02-12,20776,-2.58448075146518,-0.352198885428277
8,1993,3.3,3.28142554098133,1993-02-19,20825,0.0185744590186676,-0.122890820010465
9,1993,2.6,2.20734334408807,1993-02-26,20874,0.39265665591193,-0.0437173906963677
10,1993,9.6,6.41871266435763,1993-03-05,20923,3.18128733564237,0.311277408239362
11,1993,1.3,6.40189591307882,1993-03-12,20972,-5.10189591307882,-0.394143676431777
12,1993,4.4,5.60535610284893,1993-03-19,21021,-1.20535610284893,-0.169503801882454
13,1993,8.3,6.2155249384615,1993-03-26,21070,2.0844750615385,0.236876879291552
14,1993,2.7,9.65834209139988,1993-04-02,21119,-6.95834209139988,-0.702319582953528
15,1993,0,17.0220279427746,1993-04-09,21168,-17.0220279427746,-1.29609860296864
16,1993,2.5,9.37963113423477,1993-04-16,21217,-6.87963113423477,-0.58169698273229
17,1993,0,15.0207289139696,1993-04-23,21266,-15.0207289139696,-1.18976078570873
18,1993,2.4,13.7888870124586,1993-04-30,21315,-11.3888870124586,-1.0905709467508
19,1993,4.9,19.922259932072,1993-05-07,21364,-15.022259932072,-1.40754887648572
20,1993,6.5,12.1122156412656,1993-05-14,21413,-5.6122156412656,-0.56907106218021
21,1993,5,19.4172473672256,1993-05-21,21462,-14.4172473672256,-1.25000120547374
22,1993,68.7,12.7364554118999,1993-05-28,21511,55.9635445881001,2.64905357976914
23,1993,3,17.9905148866962,1993-06-04,21560,-14.9905148866962,-1.24270742317551
24,1993,3,17.196132665272,1993-06-11,21609,-14.196132665272,-1.21036546134074
25,1993,18.1,17.8311188061722,1993-06-18,21658,0.268881193827788,0.103233505413361
26,1993,28.3,22.175187295616,1993-06-25,21707,6.12481270438404,0.315987937924264
27,1993,35.6,25.0328815167896,1993-07-02,21756,10.5671184832104,0.731113832642684
28,1993,12.5,29.9543747697348,1993-07-09,21805,-17.4543747697348,-1.35209845671677
29,1993,30.3,24.8931620268432,1993-07-16,21854,5.40683797315683,0.360497879810684
30,1993,37.9,29.4265129298778,1993-07-23,21903,8.47348707012218,0.471350760863699
31,1993,58.8,29.8316998930955,1993-07-30,21952,28.9683001069045,1.50041251708703
32,1993,42.5,23.0058804347338,1993-08-06,22001,19.4941195652662,1.16769502320206
33,1993,34.8,19.7944591794007,1993-08-13,22050,15.0055408205993,1.07006264504953
34,1993,10.5,19.8372902864226,1993-08-20,22099,-9.33729028642261,-0.691082826623852
35,1993,1.2,16.1375100555126,1993-08-27,22148,-14.9375100555126,-1.23807225235182
36,1993,4.9,15.0028535653648,1993-09-03,22197,-10.1028535653648,-0.89259505041317
37,1993,0.3,13.8583076011509,1993-09-10,22246,-13.5583076011509,-1.009811776498
38,1993,19.6,10.3233457051325,1993-09-17,22295,9.27665429486754,0.544814961009076
39,1993,1,10.0594297297903,1993-09-24,22344,-9.0594297297903,-0.690328496457534
40,1993,19.2,5.3577540727386,1993-10-01,22393,13.8422459272614,0.87186632145593
41,1993,29.7,4.82900267246977,1993-10-08,22442,24.8709973275302,1.38080079898806
42,1993,3.3,5.32564560473458,1993-10-15,22491,-2.02564560473458,-0.346520396582144
43,1993,2.2,11.0992939867901,1993-10-22,22540,-8.8992939867901,-0.8793445383776
44,1993,0.4,6.42490744272817,1993-10-29,22589,-6.02490744272817,-0.602129240146999
45,1993,9.7,1.78897296203401,1993-11-05,22638,7.91102703796599,0.562120807243032
46,1993,14.3,1.24202882678305,1993-11-12,22687,13.057971173217,0.978376602179478
47,1993,7.9,3.46308370080849,1993-11-19,22736,4.43691629919151,0.338234697144443
48,1993,16.6,4.1371509191547,1993-11-26,22785,12.4628490808453,0.867394466180923
49,1993,27.2,2.6221423841275,1993-12-03,22834,24.5778576158725,1.5037742695439
50,1993,2.5,4.27402381048543,1993-12-10,22883,-1.77402381048543,-0.294159794743745
51,1993,53.1,2.90073454450915,1993-12-17,22932,50.1992654554908,2.39297427565627
52,1993,7,4.81252160902173,1993-12-24,22981,2.18747839097827,0.0941190807558269
53,1993,0.2,0.0272793240428762,1993-12-31,3287,0.172720675957124,0
1,1994,4.5,2.10729418069128,1994-01-01,23037,2.39270581930872,0
2,1994,26.6,2.85855646731645,1994-01-08,23086,23.7414435326835,1.28551698875232
3,1994,11.2,6.42157830134354,1994-01-15,23135,4.77842169865646,0.237080129935427
4,1994,9.5,2.93315542128906,1994-01-22,23184,6.56684457871093,0.458038207104365
5,1994,0.9,5.14451261923816,1994-01-29,23233,-4.24451261923816,-0.272172908209454
6,1994,4.2,5.40476424541652,1994-02-05,23282,-1.20476424541652,-0.0799292845606497
7,1994,0,5.06790065080151,1994-02-12,23331,-5.06790065080151,-0.485933026501177
8,1994,0.7,5.37581963188048,1994-02-19,23380,-4.67581963188048,-0.28047413619552
9,1994,0.4,5.89935204375353,1994-02-26,23429,-5.49935204375353,-0.588097829578924
10,1994,22,3.64460107719586,1994-03-05,23478,18.3553989228041,1.17698058760684
11,1994,6.8,5.62262707705772,1994-03-12,23527,1.17737292294228,0.0204790918275964
12,1994,9.7,7.2636310922292,1994-03-19,23576,2.4363689077708,0.159848154102922
13,1994,6.3,6.79833997904636,1994-03-26,23625,-0.498339979046363,-0.223421458724739
14,1994,23.2,3.62725588296821,1994-04-02,23674,19.5727441170318,1.0925093340267
15,1994,0.6,12.6506408376285,1994-04-09,23723,-12.0506408376285,-1.08219604268473
16,1994,1.9,12.1078363463687,1994-04-16,23772,-10.2078363463687,-0.922411540207444
17,1994,4.9,10.8271425177262,1994-04-23,23821,-5.92714251772617,-0.409991224019551
18,1994,0,18.5452095926573,1994-04-30,23870,-18.5452095926573,-1.55423474096547
19,1994,0,16.1237903352169,1994-05-07,23919,-16.1237903352169,-1.35485048113405
20,1994,4.5,13.9683022326941,1994-05-14,23968,-9.46830223269414,-0.671042927228449
21,1994,1.8,21.5466951387925,1994-05-21,24017,-19.7466951387925,-1.64183603260253
22,1994,2.4,26.0693983673903,1994-05-28,24066,-23.6693983673903,-1.77636546552961
23,1994,26.3,23.1611983522982,1994-06-04,24115,3.13880164770176,0.162784941110836
24,1994,2.9,23.5038409314252,1994-06-11,24164,-20.6038409314252,-1.64148008449439
25,1994,21.6,23.8249817595114,1994-06-18,24213,-2.22498175951143,-0.362612312512652
26,1994,0.6,20.4594496051176,1994-06-25,24262,-19.8594496051176,-1.82985544093747
27,1994,0,17.9463222987566,1994-07-02,24311,-17.9463222987566,-1.53756853770058
28,1994,9.6,19.5321123488424,1994-07-09,24360,-9.93211234884241,-0.900346581027113
29,1994,0.1,22.9306795299258,1994-07-16,24409,-22.8306795299258,-1.76207909160547
30,1994,2.8,24.4301093571769,1994-07-23,24458,-21.6301093571769,-1.82578585307454
31,1994,2.4,27.1971220979442,1994-07-30,24507,-24.7971220979442,-1.96254167341262
32,1994,6.2,20.3664807895106,1994-08-06,24556,-14.1664807895106,-1.06018835358969
33,1994,1.2,24.8641047722994,1994-08-13,24605,-23.6641047722994,-1.90291155938325
34,1994,0.3,19.0822306171362,1994-08-20,24654,-18.7822306171362,-1.425791610609
35,1994,22.6,15.268068532978,1994-08-27,24703,7.33193146702196,0.455706440497792
36,1994,10.7,19.261344271992,1994-09-03,24752,-8.56134427199199,-0.669673367415428
37,1994,24.1,10.6411543115065,1994-09-10,24801,13.4588456884935,0.818929938879855
38,1994,0.2,12.3236495235607,1994-09-17,24850,-12.1236495235607,-1.15641643495436
39,1994,7.8,8.56721461563231,1994-09-24,24899,-0.767214615632315,-0.184222354108289
40,1994,7.2,14.1096820321631,1994-10-01,24948,-6.90968203216309,-0.65435729647146
41,1994,14.3,8.52932490908208,1994-10-08,24997,5.77067509091792,0.499903869056336
42,1994,0,14.1737031987448,1994-10-15,25046,-14.1737031987448,-1.17132138164416
43,1994,39.9,4.28546573391999,1994-10-22,25095,35.61453426608,2.08988800238623
44,1994,2.6,0.0286509112034411,1994-10-29,25144,2.57134908879656,0.271952327793997
45,1994,10.4,2.25008454981413,1994-11-05,25193,8.14991545018587,0.464307050176159
46,1994,5.2,2.58651982608346,1994-11-12,25242,2.61348017391654,0.195402484016562
47,1994,18.8,1.58668127466505,1994-11-19,25291,17.213318725335,1.06715368750901
48,1994,0.5,2.89634936402599,1994-11-26,25340,-2.39634936402599,-0.190559036500572
49,1994,25.8,0.385582059566686,1994-12-03,25389,25.4144179404333,1.51496544245401
50,1994,17.4,3.53116900268391,1994-12-10,25438,13.8688309973161,0.791627012898328
51,1994,11.7,0.535089862864106,1994-12-17,25487,11.1649101371359,0.677744715231114
52,1994,10.8,0,1994-12-24,25536,10.8,0.777695083137165
53,1994,0,0,1994-12-31,3652,0,0
1,1995,5.3,3.81954006435214,1995-01-01,25592,1.48045993564786,0
2,1995,24.7,2.82272126138968,1995-01-08,25641,21.8772787386103,1.44037105884407
3,1995,4.8,0,1995-01-15,25690,4.8,0.428167188027396
4,1995,13.1,0.0291759927297587,1995-01-22,25739,13.0708240072702,0.804244165666885
5,1995,14.6,0,1995-01-29,25788,14.6,0.971695585967387
6,1995,6.6,1.07799708024108,1995-02-05,25837,5.52200291975892,0.331387187026103
7,1995,10.1,0.44199226770334,1995-02-12,25886,9.65800773229666,0.62610523301239
8,1995,8.8,0.259447801380925,1995-02-19,25935,8.54055219861907,0.476244139665796
9,1995,6.6,3.62212173343135,1995-02-26,25984,2.97787826656865,0.0794961765105757
10,1995,20.2,2.364673631675,1995-03-05,26033,17.835326368325,1.07762003448352
11,1995,30,2.6051665612587,1995-03-12,26082,27.3948334387413,1.78887785455729
12,1995,9.5,4.59492796927609,1995-03-19,26131,4.90507203072391,0.437877865110153
13,1995,11.7,8.33754594008391,1995-03-26,26180,3.36245405991609,0.262390655482408
14,1995,0.4,13.8966090698554,1995-04-02,26229,-13.4966090698554,-1.15708439915399
15,1995,3.6,13.5646422888958,1995-04-09,26278,-9.96464228889582,-0.712047560188409
16,1995,49.4,7.97359105052829,1995-04-16,26327,41.4264089494717,2.20887428636365
17,1995,0.6,14.7947792228598,1995-04-23,26376,-14.1947792228598,-1.08416245247568
18,1995,9.8,13.0827206895248,1995-04-30,26425,-3.2827206895248,-0.311139637635899
19,1995,1.5,18.8559686626987,1995-05-07,26474,-17.3559686626987,-1.37878560319121
20,1995,30,9.17499824064654,1995-05-14,26523,20.8250017593535,1.269768222424
21,1995,16.2,17.4367481073832,1995-05-21,26572,-1.23674810738322,-0.24410784798206
22,1995,5.4,17.7424607057182,1995-05-28,26621,-12.3424607057182,-1.1051538760823
23,1995,22.9,20.4595922878965,1995-06-04,26670,2.44040771210346,0.126101768705189
24,1995,0.4,19.1672302003454,1995-06-11,26719,-18.7672302003454,-1.45082427114641
25,1995,3.5,18.1261959899383,1995-06-18,26768,-14.6261959899383,-1.21085587255637
26,1995,3.8,20.2270035488239,1995-06-25,26817,-16.4270035488239,-1.37726007301511
27,1995,74.2,20.5357381837799,1995-07-02,26866,53.6642618162201,2.42351812842985
28,1995,0,22.3978551713662,1995-07-09,26915,-22.3978551713662,-1.81984046482724
29,1995,12.9,20.2915082052824,1995-07-16,26964,-7.39150820528242,-0.561124361424641
30,1995,2.3,24.3529590425596,1995-07-23,27013,-22.0529590425596,-1.66518835403145
31,1995,8.9,20.6620551942313,1995-07-30,27062,-11.7620551942313,-0.926369856132492
32,1995,2.9,24.5971969868924,1995-08-06,27111,-21.6971969868924,-1.83886029179448
33,1995,0.3,24.6193422975333,1995-08-13,27160,-24.3193422975333,-2.22581209423174
34,1995,42,23.1166700837197,1995-08-20,27209,18.8833299162803,1.13494173014189
35,1995,5.7,24.6613451410531,1995-08-27,27258,-18.9613451410531,-1.58257455999667
36,1995,1.9,15.4254392276346,1995-09-03,27307,-13.5254392276346,-1.03388774909833
37,1995,1.5,11.3349870116135,1995-09-10,27356,-9.83498701161352,-0.794639974283168
38,1995,3.1,12.818715365615,1995-09-17,27405,-9.71871536561495,-0.862083707604723
39,1995,6.8,12.0806843276962,1995-09-24,27454,-5.28068432769621,-0.329011073411803
40,1995,6,11.436544971602,1995-10-01,27503,-5.43654497160201,-0.583163135415514
41,1995,2.7,11.7540269215414,1995-10-08,27552,-9.0540269215414,-0.689910360794793
42,1995,19.2,4.5102125325836,1995-10-15,27601,14.6897874674164,0.922266009712631
43,1995,16.4,4.57161353226471,1995-10-22,27650,11.8283864677353,0.751825054794517
44,1995,5.3,6.47492652397958,1995-10-29,27699,-1.17492652397958,-0.277897214860737
45,1995,0.3,5.4606020382811,1995-11-05,27748,-5.1606020382811,-0.56376228600902
46,1995,3.3,4.63389538429805,1995-11-12,27797,-1.33389538429805,-0.228704222054432
47,1995,7.7,2.16839991265363,1995-11-19,27846,5.53160008734637,0.376394130623545
48,1995,5.9,1.8229700677568,1995-11-26,27895,4.0770299322432,0.377564489361496
49,1995,0.4,3.19944035687054,1995-12-03,27944,-2.79944035687054,-0.206355985104451
50,1995,3.2,2.78733253873977,1995-12-10,27993,0.412667461260225,-0.0378453964087948
51,1995,1.9,2.62899401265403,1995-12-17,28042,-0.728994012654032,0.0279706456841923
52,1995,1.2,3.16632020534287,1995-12-24,28091,-1.96632020534287,-0.309348373208844
53,1995,0,0.285917600755477,1995-12-31,4017,-0.285917600755477,0
1,1996,0.6,2.27753885914804,1996-01-01,28147,-1.67753885914804,0
2,1996,3.3,0.275670694831071,1996-01-08,28196,3.02432930516893,0.200514190983594
3,1996,1.1,1.59806153164791,1996-01-15,28245,-0.49806153164791,-0.223399064196797
4,1996,1.1,3.8297672993012,1996-01-22,28294,-2.7297672993012,-0.363966227965803
5,1996,1.8,5.5274984647223,1996-01-29,28343,-3.7274984647223,-0.418404359944253
6,1996,2.2,5.40876480252473,1996-02-05,28392,-3.20876480252473,-0.34579658554377
7,1996,3.6,2.52084102827059,1996-02-12,28441,1.07915897172941,0.151730854739491
8,1996,0.7,5.5842124296275,1996-02-19,28490,-4.8842124296275,-0.376152019406062
9,1996,10.1,6.36595880555848,1996-02-26,28539,3.73404119444152,0.227422351410392
10,1996,1.9,8.30142942994278,1996-03-04,28588,-6.40142942994278,-0.41963508282919
11,1996,0.8,7.36211713450629,1996-03-11,28637,-6.56211713450629,-0.671385301896303
12,1996,1.2,4.21675626192975,1996-03-18,28686,-3.01675626192975,-0.223784826822791
13,1996,9.2,7.27363972102592,1996-03-25,28735,1.92636027897408,0.0751513289277405
14,1996,1.1,8.22163370184553,1996-04-01,28784,-7.12163370184553,-0.555509284296449
15,1996,0,12.7696462749445,1996-04-08,28833,-12.7696462749445,-1.19593998853498
16,1996,18.2,5.4596312462036,1996-04-15,28882,12.7403687537964,0.726511454006945
17,1996,8.3,8.77286654083271,1996-04-22,28931,-0.472866540832706,-0.161198302890941
18,1996,2.2,13.2189680174019,1996-04-29,28980,-11.0189680174019,-0.986914039893227
19,1996,9.5,16.4645997933924,1996-05-06,29029,-6.96459979339235,-0.495396327594125
20,1996,3.6,19.5775667622569,1996-05-13,29078,-15.9775667622569,-1.32908387028057
21,1996,17.2,16.5268364382499,1996-05-20,29127,0.673163561750073,-0.0167642997191634
22,1996,6.3,22.4877053170847,1996-05-27,29176,-16.1877053170847,-1.22721495393428
23,1996,3.7,21.6697779113441,1996-06-03,29225,-17.9697779113441,-1.5192921355206
24,1996,13.6,25.4115569392881,1996-06-10,29274,-11.8115569392881,-0.90250577168855
25,1996,38.9,19.2076504468334,1996-06-17,29323,19.6923495531666,1.20210891493587
26,1996,6.3,23.0127793050357,1996-06-24,29372,-16.7127793050357,-1.32672884456222
27,1996,27.2,29.0317359232912,1996-07-01,29421,-1.83173592329122,-0.330869993901447
28,1996,34.3,24.6866717806347,1996-07-08,29470,9.61332821936526,0.535734344453565
29,1996,1.2,27.7609084379628,1996-07-15,29519,-26.5609084379628,-2.16994011441517
30,1996,6.1,28.5269992830591,1996-07-22,29568,-22.4269992830591,-1.82164393811247
31,1996,16.1,26.0016592288774,1996-07-29,29617,-9.90165922887737,-0.737572912257344
32,1996,0,27.4893789113839,1996-08-05,29666,-27.4893789113839,-2.34978724567143
33,1996,1.1,21.0125209510956,1996-08-12,29715,-19.9125209510956,-1.62865019236979
34,1996,0,24.3750641819204,1996-08-19,29764,-24.3750641819204,-1.89372977020268
35,1996,13.7,24.030746568745,1996-08-26,29813,-10.330746568745,-0.962152978594418
36,1996,1.4,22.0028884676931,1996-09-02,29862,-20.6028884676931,-1.55802166516072
37,1996,23.3,15.5178668361248,1996-09-09,29911,7.78213316387517,0.486083508754288
38,1996,0.3,12.6573078961009,1996-09-16,29960,-12.3573078961009,-0.974392747904532
39,1996,9.3,11.9567731166311,1996-09-23,30009,-2.6567731166311,-0.397477193264762
40,1996,47.5,5.22338602341188,1996-09-30,30058,42.2766139765881,1.94352124422643
41,1996,4.2,7.21609233940879,1996-10-07,30107,-3.01609233940879,-0.361770020569427
42,1996,18.8,1.92913617789882,1996-10-14,30156,16.8708638221012,1.19143820359637
43,1996,0.4,0.187656556884534,1996-10-21,30205,0.212343443115466,0.0844501233033077
44,1996,47.6,3.33658347217285,1996-10-28,30254,44.2634165278272,2.08889194599697
45,1996,16.2,2.01010871247536,1996-11-04,30303,14.1898912875246,0.981725954900244
46,1996,2.3,4.12487186783343,1996-11-11,30352,-1.82487186783343,-0.0560498270467271
47,1996,44.3,2.41325580111883,1996-11-18,30401,41.8867441988812,2.22578448755011
48,1996,12.7,2.13384957081934,1996-11-25,30450,10.5661504291807,0.731053515292895
49,1996,22.2,0.861057109465799,1996-12-02,30499,21.3389428905342,1.28785605755551
50,1996,27.3,4.57794130601884,1996-12-09,30548,22.7220586939812,1.29047074694669
51,1996,1.7,6.50621612536387,1996-12-16,30597,-4.80621612536387,-0.570858584003854
52,1996,7.5,2.76776162847237,1996-12-23,30646,4.73223837152763,0.206819651519074
53,1996,0.1,0.565408008322806,1996-12-30,8765,-0.465408008322806,0
1,1997,6.5,4.65772485822636,1997-01-01,30709,1.84227514177364,0
2,1997,14.6,3.62898881444298,1997-01-08,30758,10.971011185557,0.84942247029644
3,1997,9.6,3.39498857715961,1997-01-15,30807,6.20501142284039,0.458945340243271
4,1997,3,4.67195214123793,1997-01-22,30856,-1.67195214123793,-0.207646632224601
5,1997,0.9,1.37505062443319,1997-01-29,30905,-0.475050624433192,0.0472398304857561
6,1997,12.6,2.73339725994331,1997-02-05,30954,9.86660274005669,0.586356417686005
7,1997,2,4.4988411049509,1997-02-12,31003,-2.4988411049509,-0.184292878446897
8,1997,10.4,2.23976829140677,1997-02-19,31052,8.16023170859323,0.511420798791931
9,1997,13.5,4.55541789601916,1997-02-26,31101,8.94458210398084,0.583329095971018
10,1997,0.2,3.63357129093793,1997-03-05,31150,-3.43357129093793,-0.460196791237586
11,1997,0.2,9.81824776141725,1997-03-12,31199,-9.61824776141725,-0.940835173883463
12,1997,6.8,6.50517859745777,1997-03-19,31248,0.294821402542232,-0.101434976522216
13,1997,20,5.25274926599678,1997-03-26,31297,14.7472507340032,1.05285618747195
14,1997,14.7,8.27695049312518,1997-04-02,31346,6.42304950687482,0.545942807792969
15,1997,17.8,6.92702161688589,1997-04-09,31395,10.8729783831141,0.753041960894338
16,1997,12.8,11.7459617218917,1997-04-16,31444,1.05403827810834,0.013988299325727
17,1997,4.9,16.8709080851496,1997-04-23,31493,-11.9709080851496,-0.878211580964169
18,1997,4.7,18.3573215842682,1997-04-30,31542,-13.6573215842682,-1.21069759027035
19,1997,7.3,10.5865449070733,1997-05-07,31591,-3.28654490707334,-0.244409893698541
20,1997,4.7,17.7983184716994,1997-05-14,31640,-13.0983184716994,-1.04215089313158
