"Date","S0.15","Dz","PARz","Week","Month","Year","Ta_1_1_1","RH_1_1_1","VPD_kPa","S0.15.nomiss","Ta_1_1_1.x","RH_1_1_1.x","VPD_kPa.x","S0.15.nomiss.x","P_1_1_1","spei","All_Q.nomiss","P_1_1_1.long.term","P_1_1_1.no.mis","ID","S0.15_loess","PARz_loess","PARz.nomiss","Dz_loess","Dz.nomiss"
2017-01-07 01:00:00,0.170407986111111,0.0108717141371024,10.2472839583333,54,1,2017,-4.97855527083333,88.4473245833333,0.0506198785519067,0.170407986111111,-4.97855527083333,88.4473245833333,0.0506198785519067,0.170222800925926,2.929224,0.358917474678576,NA,2.6,2.929224,373,0.167174895012638,8.51059022973906,10.2472839583333,0.00807677350477216,0.0108717141371024
2017-01-08 01:00:00,0.177476851851852,0.00478895198665653,1.665680625,55,1,2017,-2.05797439583333,87.1272329166667,0.0707035111467972,0.177476851851852,-2.05797439583333,87.1272329166667,0.0707035111467972,0.17748119212963,0,1.66580178691523,NA,0,0,374,0.176560290379375,4.47071394712096,1.665680625,0.00872955703947744,0.00478895198665653
2017-01-09 01:00:00,0.178948412698413,0.0109014105357923,5.18614375,55,1,2017,-1.34095508333333,88.1956895833333,0.0658568996315201,0.178948412698413,-1.34095508333333,88.1956895833333,0.0658568996315201,0.179061053240741,0,1.66580178691523,NA,0.1,0,375,0.179614487993603,2.96571128709703,5.18614375,0.00725734705077015,0.0109014105357923
2017-01-10 01:00:00,0.179944444444444,0.001188119358364,3.734691875,55,1,2017,-2.17443391666667,98.57694875,0.00711453483546657,0.179944444444444,-2.17443391666667,98.57694875,0.00711453483546657,0.180231481481481,0.369752,1.66580178691523,NA,0.4,0.369752,376,0.180092349467617,4.47240105764008,3.734691875,0.0041515164235207,0.001188119358364
2017-01-11 01:00:00,NA,NA,NA,55,1,2017,-1.33820164583333,99.600886875,0.00219815611187902,0.181718731628454,-1.33820164583333,99.600886875,0.00219815611187902,0.182390046296296,8.589081,1.66580178691523,NA,9.8,8.589081,377,0.181718731628454,1.91990083333333,1.91990083333333,0,0
2017-01-12 01:00:00,0.183871527777778,0.00163681262445809,2.68280604166667,55,1,2017,-3.59945270833333,96.6263716666667,0.0153071552301789,0.183871527777778,-3.59945270833333,96.6263716666667,0.0153071552301789,0.184202835648148,16.828839,1.66580178691523,NA,16.9,16.828839,378,0.184240998129139,3.28367456801698,2.68280604166667,0.00223312538934449,0.00163681262445809
2017-01-13 01:00:00,0.186003086419753,0.00566658177028932,8.96444291666667,55,1,2017,-4.5637571875,94.7089485416667,0.0223827923912834,0.186003086419753,-4.5637571875,94.7089485416667,0.0223827923912834,0.185737847222222,1.821462,1.66580178691523,NA,2.7,1.821462,379,0.18569467462504,9.7303108814508,8.96444291666667,0.00524575589357104,0.00566658177028932
2017-01-14 01:00:00,0.185447530864197,0.00771560448596587,15.232256875,55,1,2017,-8.6322501875,86.66926,0.0422842449170555,0.185447530864197,-8.6322501875,86.66926,0.0422842449170555,0.185387731481481,0,1.66580178691523,NA,0,0,380,0.185707283919574,13.9893488533677,15.232256875,0.00813305712216433,0.00771560448596587
2017-01-15 01:00:00,0.184576388888889,0.0110198149132904,15.5971179166667,56,1,2017,-8.00769995833333,85.6627097916667,0.0479745074515413,0.184576388888889,-8.00769995833333,85.6627097916667,0.0479745074515413,0.184422743055556,0,-0.100939967113049,NA,0,0,381,0.184487467107726,18.03508488869,15.5971179166667,0.011648366510286,0.0110198149132904
2017-01-16 01:00:00,0.182402777777778,0.0134178004254215,20.2397564583333,56,1,2017,-9.23601285416667,78.7779347916667,0.0662138285085516,0.182402777777778,-9.23601285416667,78.7779347916667,0.0662138285085516,0.182489872685185,0,-0.100939967113049,NA,0.2,0,382,0.182303710558496,16.3754383873857,20.2397564583333,0.0109709960707283,0.0134178004254215
